Metadata_Plate,Metadata_Well,Metadata_Experiment,bleach,drug,strain,mean_wormlength_um,min_wormlength_um,q10_wormlength_um,q25_wormlength_um,median_wormlength_um,sd_wormlength_um,q75_wormlength_um,q90_wormlength_um,max_wormlength_um,cv_wormlength_um,n,Metadata_Date,Metadata_Group,Metadata_Magnification,FileName_RawBF,FileName_wellmask_98.png,PathName_RawBF,PathName_wellmask_98.png,assay_type,food_conc_OD,food_type,plate,row,col,well_censor,well_censor_reason,notes,concentration_um,diluent,class
p018,B02,cypassay3,3,Thiabendazole,ECA2922,508.967184261228,186.18268983893,255.115059400554,436.326636011991,567.823898836307,155.257536976472,617.903228805091,664.894409677067,690.570306669992,0.305044297112848,27,20220908,p018_B02,m2x,20220908-cypassay3-p018-m2x_B02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,2,,,,32.5,DMSO,Anthelmintic
p018,B03,cypassay3,3,Thiabendazole,ECA2922,679.597085429328,543.382633427325,592.030787600946,635.260323897481,690.622936943814,66.5839412775176,730.809411280432,734.852011938565,804.388553984264,0.0979756133525116,18,20220908,p018_B03,m2x,20220908-cypassay3-p018-m2x_B03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,3,,,,32.5,DMSO,Anthelmintic
p018,B04,cypassay3,3,Thiabendazole,ECA2922,676.491769035534,596.474098254461,600.723493957294,640.373938675237,684.291422193748,48.8915155422555,703.759304489917,736.254260871452,746.466249194652,0.0722721513847235,19,20220908,p018_B04,m2x,20220908-cypassay3-p018-m2x_B04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,4,,,,32.5,DMSO,Anthelmintic
p018,B05,cypassay3,3,Thiabendazole,ECA2922,701.638686889403,541.314662256181,617.47649733012,634.537245568733,719.97953061805,74.4692976123485,753.538436571355,764.406184609056,802.378826992132,0.106136247906306,13,20220908,p018_B05,m2x,20220908-cypassay3-p018-m2x_B05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,5,,,,32.5,DMSO,Anthelmintic
p018,B06,cypassay3,3,Thiabendazole,ECA2922,695.138052271044,600.526822784366,627.809946818914,652.501276625016,695.285098254461,51.5532341747062,738.297113205143,751.23796087789,775.367159937568,0.0741625839734708,17,20220908,p018_B06,m2x,20220908-cypassay3-p018-m2x_B06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,6,,,,32.5,DMSO,Anthelmintic
p018,B07,cypassay3,3,Thiabendazole,ECA2922,695.166965960121,611.709538889968,638.44786094019,662.065344181041,697.398532375301,46.561272658475,724.730324485575,755.124474087149,769.304708415531,0.0669785460737012,14,20220908,p018_B07,m2x,20220908-cypassay3-p018-m2x_B07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,7,,,,32.5,DMSO,Anthelmintic
p018,B08,cypassay3,3,Thiabendazole,ECA2922,704.104014874236,621.727757466569,655.596552325938,690.544931505848,704.004639543621,49.4854691109278,733.756407976953,752.71085275315,765.155026410285,0.0702814755569412,6,20220908,p018_B08,m2x,20220908-cypassay3-p018-m2x_B08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,8,,,,32.5,DMSO,Anthelmintic
p018,B09,cypassay3,3,Thiabendazole,ECA2922,720.148919598598,653.428240807351,667.04625456611,704.096927006247,734.381507251839,34.840452201387,738.234239499622,754.845935407663,761.490131781743,0.0483795104779254,11,20220908,p018_B09,m2x,20220908-cypassay3-p018-m2x_B09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,9,,,,32.5,DMSO,Anthelmintic
p018,B10,cypassay3,3,Thiabendazole,ECA2922,628.139284096497,536.278955304301,553.905449691344,592.965618761628,648.040349897153,54.0362920537108,661.36919549254,670.925643633357,728.393495201617,0.086025971343976,14,20220908,p018_B10,m2x,20220908-cypassay3-p018-m2x_B10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,10,,,,32.5,DMSO,Anthelmintic
p018,B11,cypassay3,3,Thiabendazole,ECA2922,674.039023141601,610.060253984263,616.784162203867,646.41694944175,675.232025828439,46.5155851294515,697.962268572215,718.634424318872,744.222446150578,0.0690102257175688,7,20220908,p018_B11,m2x,20220908-cypassay3-p018-m2x_B11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,11,,,,32.5,DMSO,Anthelmintic
p018,B12,cypassay3,3,Thiabendazole,ECA2922,658.190118916265,583.118882610513,606.872489971126,631.064787926142,647.767674392871,47.2637832633498,689.778218675195,720.098332953795,729.232841934041,0.0718087098316994,10,20220908,p018_B12,m2x,20220908-cypassay3-p018-m2x_B12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,B,12,,,,32.5,DMSO,Anthelmintic
p018,C01,cypassay3,3,Thiabendazole,ECA2922,660.591122653803,537.576317855844,547.876264166872,627.984362799883,696.72226495362,71.3288982489048,713.317025312537,720.960909380636,723.59524544854,0.107977379354349,12,20220908,p018_C01,m2x,20220908-cypassay3-p018-m2x_C01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,1,,,,32.5,DMSO,Anthelmintic
p018,C02,cypassay3,3,Thiabendazole,ECA2922,718.829156287622,622.620764606987,666.881276169448,692.59078620424,722.826486597354,42.7484658320348,755.048153430647,764.788316886644,772.250739615428,0.059469576961525,17,20220908,p018_C02,m2x,20220908-cypassay3-p018-m2x_C02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,2,,,,32.5,DMSO,Anthelmintic
p018,C03,cypassay3,3,Thiabendazole,ECA2922,709.438948431694,574.271044293619,628.166183895547,648.916704198994,727.697149776498,66.1374115211485,747.92750188038,771.950254274171,828.559450386574,0.0932249514455806,17,20220908,p018_C03,m2x,20220908-cypassay3-p018-m2x_C03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,3,,,,32.5,DMSO,Anthelmintic
p018,C04,cypassay3,3,Thiabendazole,ECA2922,717.652793270195,651.873487941007,664.077705362686,702.650539264409,715.589889830159,38.5252732026061,746.962799485574,748.586432968857,784.392277932323,0.0536823287861174,11,20220908,p018_C04,m2x,20220908-cypassay3-p018-m2x_C04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,4,,,,32.5,DMSO,Anthelmintic
p018,C05,cypassay3,3,Thiabendazole,ECA2922,735.005363120866,652.269947337692,682.847779761999,721.3839869297,747.79038330378,36.0077451208724,754.434579677861,769.815845206709,781.486407833685,0.0489897719493935,17,20220908,p018_C05,m2x,20220908-cypassay3-p018-m2x_C05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,5,,,,32.5,DMSO,Anthelmintic
p018,C06,cypassay3,3,Thiabendazole,ECA2922,709.702258535494,624.730585040547,634.764434160358,667.708321620674,716.055100568689,50.1924988701548,745.09226683812,772.440081913626,791.310711459605,0.0707233184994078,24,20220908,p018_C06,m2x,20220908-cypassay3-p018-m2x_C06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,6,,,,32.5,DMSO,Anthelmintic
p018,C07,cypassay3,3,Thiabendazole,ECA2922,710.549838382562,621.025529310745,645.453556195279,664.580138384315,723.798179096015,52.0865872163086,755.197049485575,770.675905184425,772.638569516791,0.0733046218613944,19,20220908,p018_C07,m2x,20220908-cypassay3-p018-m2x_C07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,7,,,,32.5,DMSO,Anthelmintic
p018,C08,cypassay3,3,Thiabendazole,ECA2922,707.198908949651,629.759774879477,639.397458802105,671.171689920466,701.977758802105,51.5449718505235,757.340449776498,761.821165309025,770.087258773875,0.0728861020544833,11,20220908,p018_C08,m2x,20220908-cypassay3-p018-m2x_C08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,8,,,,32.5,DMSO,Anthelmintic
p018,C09,cypassay3,3,Thiabendazole,ECA2922,604.081385634612,493.176499991228,535.648547540442,576.72139339885,615.4326032749,53.5320781196919,639.526274306403,661.089582068281,688.50378330378,0.0886173277189368,16,20220908,p018_C09,m2x,20220908-cypassay3-p018-m2x_C09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,9,,,,32.5,DMSO,Anthelmintic
p018,C10,cypassay3,3,Thiabendazole,ECA2922,631.71600016808,534.683965188833,576.777819543759,590.950080763512,621.259605362686,54.4306918038367,681.02439901548,696.058124561813,710.463742515887,0.0861632312452975,14,20220908,p018_C10,m2x,20220908-cypassay3-p018-m2x_C10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,10,,,,32.5,DMSO,Anthelmintic
p018,C11,cypassay3,3,Thiabendazole,ECA2922,569.308949197702,414.190379096013,462.059159773926,515.802506441685,571.788487439739,84.7122785453287,625.990319953176,660.969217497184,735.939717412908,0.148798431264271,20,20220908,p018_C11,m2x,20220908-cypassay3-p018-m2x_C11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,11,,,,32.5,DMSO,Anthelmintic
p018,C12,cypassay3,3,Thiabendazole,ECA2922,596.094844284965,470.897267618866,506.710731705551,555.468365018102,592.167217121985,71.7831911890389,648.297235698585,685.613476224755,719.237141360967,0.120422432566323,16,20220908,p018_C12,m2x,20220908-cypassay3-p018-m2x_C12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,C,12,,,,32.5,DMSO,Anthelmintic
p018,D01,cypassay3,3,Thiabendazole,ECA2922,676.139778869166,622.68657967786,655.855626908315,662.015496744135,675.28882220252,24.9326805392208,689.399926410285,697.738678105861,732.720456884723,0.0368750387396528,15,20220908,p018_D01,m2x,20220908-cypassay3-p018-m2x_D01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,1,,,,32.5,DMSO,Anthelmintic
p018,D02,cypassay3,3,Thiabendazole,ECA2922,686.004783142781,526.176179096014,576.313303748394,629.732343462657,688.750328528283,85.166867981696,765.453249702498,777.822017890228,805.512890412005,0.124149087695165,20,20220908,p018_D02,m2x,20220908-cypassay3-p018-m2x_D02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,2,,,,32.5,DMSO,Anthelmintic
p018,D03,cypassay3,3,Thiabendazole,ECA2922,713.088754656129,544.983797408269,629.400428035206,659.3977012074,739.670229964398,75.3433913554339,761.701691103755,773.759781983266,825.37793061805,0.105657803272703,14,20220908,p018_D03,m2x,20220908-cypassay3-p018-m2x_D03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,3,,,,32.5,DMSO,Anthelmintic
p018,D04,cypassay3,3,Thiabendazole,ECA2922,704.97511068128,594.875726992131,637.246511858228,673.867730618051,721.40062220252,52.4125195498736,743.463671733482,759.36022529611,768.077531781744,0.0743466240946049,15,20220908,p018_D04,m2x,20220908-cypassay3-p018-m2x_D04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,4,,,,32.5,DMSO,Anthelmintic
p018,D05,cypassay3,3,Thiabendazole,ECA2922,713.878785565828,577.039795815655,657.730264145332,677.101559554808,728.593292883004,54.242269086838,744.487664606987,772.404493464849,793.04031856783,0.0759824639470761,21,20220908,p018_D05,m2x,20220908-cypassay3-p018-m2x_D05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,5,,,,32.5,DMSO,Anthelmintic
p018,D06,cypassay3,3,Thiabendazole,ECA2922,735.489513439317,649.310416831061,660.396949386938,724.170396576674,742.761193464849,44.8543562261878,763.56738084083,775.791740297641,803.602867659832,0.0609857182279032,20,20220908,p018_D06,m2x,20220908-cypassay3-p018-m2x_D06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,6,,,,32.5,DMSO,Anthelmintic
p018,D07,cypassay3,3,Thiabendazole,ECA2922,740.702870954302,649.778568934944,686.505819225868,695.319377898612,749.104631793454,54.2206931271722,769.691908981233,805.946764145333,844.203826410285,0.0732016780997698,16,20220908,p018_D07,m2x,20220908-cypassay3-p018-m2x_D07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,7,,,,32.5,DMSO,Anthelmintic
p018,D08,cypassay3,3,Thiabendazole,ECA2922,719.690828552358,622.522050142372,639.054581314962,703.329592121986,721.85751530464,52.1699744070267,753.963991394677,784.368181271567,802.846979096014,0.0724894250937801,20,20220908,p018_D08,m2x,20220908-cypassay3-p018-m2x_D08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,8,,,,32.5,DMSO,Anthelmintic
p018,D09,cypassay3,3,Thiabendazole,ECA2922,693.815509657776,578.31026951679,610.111014005519,664.605669529703,713.743244695963,57.5814148724436,738.420032688223,745.950418549413,754.610217148563,0.0829924008197014,12,20220908,p018_D09,m2x,20220908-cypassay3-p018-m2x_D09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,9,,,,32.5,DMSO,Anthelmintic
p018,D10,cypassay3,3,Thiabendazole,ECA2922,643.801712478827,542.141532997087,548.706771334727,599.884836280432,657.124993464849,64.4086182204234,700.148771329751,712.418365170372,739.176621038828,0.10004418592245,19,20220908,p018_D10,m2x,20220908-cypassay3-p018-m2x_D10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,10,,,,32.5,DMSO,Anthelmintic
p018,D11,cypassay3,3,Thiabendazole,ECA2922,610.29215080731,460.633212623296,545.155039379337,581.557566547196,609.51177967786,63.2453915265033,648.007274607974,681.944394273294,710.954412623297,0.103631336963519,18,20220908,p018_D11,m2x,20220908-cypassay3-p018-m2x_D11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,11,,,,32.5,DMSO,Anthelmintic
p018,D12,cypassay3,3,Thiabendazole,ECA2922,557.714818418049,431.296161650816,456.808681414627,533.169052095111,566.69367967786,61.4515644119962,603.021337153201,617.56043236359,655.897816831062,0.110184564552727,21,20220908,p018_D12,m2x,20220908-cypassay3-p018-m2x_D12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,D,12,,,,32.5,DMSO,Anthelmintic
p018,E01,cypassay3,3,DMSO,ECA2922,1025.43225519713,967.555504924454,976.591174915218,998.329024082901,1023.73643714443,40.6447632258335,1042.10006356349,1077.07949026894,1114.47280916045,0.0396367122448474,17,20220908,p018_E01,m2x,20220908-cypassay3-p018-m2x_E01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,E,1,,,,0,DMSO,Both
p018,E02,cypassay3,3,DMSO,ECA2922,998.822094559235,933.117091137465,973.823801504305,984.099467711485,1002.92333236359,31.8884586132093,1013.10219534523,1030.1581276149,1047.12925340242,0.0319260644982841,9,20220908,p018_E02,m2x,20220908-cypassay3-p018-m2x_E02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,E,2,,,,0,DMSO,Both
p018,E03,cypassay3,3,DMSO,ECA2922,1015.42373111109,894.368350940191,970.051712870285,995.908445273424,1024.71878518416,45.3066606074431,1043.7841332994,1058.0261725339,1074.78635223873,0.0446184772123336,15,20220908,p018_E03,m2x,20220908-cypassay3-p018-m2x_E03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,E,3,,,,0,DMSO,Both
p018,E04,cypassay3,3,DMSO,ECA2922,1024.02539819209,961.121858773876,984.291855943932,1001.29472453827,1019.08432466475,38.9546837253402,1045.66039662067,1077.91648441853,1094.0568743064,0.0380407398040268,12,20220908,p018_E04,m2x,20220908-cypassay3-p018-m2x_E04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,E,4,,,,0,DMSO,Both
p018,E05,cypassay3,3,DMSO,ECA2922,993.479633880703,892.987420456982,947.084892199889,960.796298558613,985.881405147956,52.2918694039025,1022.51871868159,1051.77990544812,1097.4142612361,0.0526350693266267,14,20220908,p018_E05,m2x,20220908-cypassay3-p018-m2x_E05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,E,5,,,,0,DMSO,Both
p018,E06,cypassay3,3,DMSO,ECA2922,990.223901752563,817.965691017273,872.871064740664,948.535976859584,1025.94251654014,75.6092333254233,1040.46270870788,1057.59406412922,1065.87482699213,0.0763556940926241,18,20220908,p018_E06,m2x,20220908-cypassay3-p018-m2x_E06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,E,6,,,,0,DMSO,Both
p018,E07,cypassay3,3,DMSO,ECA2922,988.083607339265,858.783082721934,877.081777216977,931.077495275617,1004.04573779808,79.2807358751395,1059.30628881631,1078.9874363968,1114.15010783368,0.0802368699230104,20,20220908,p018_E07,m2x,20220908-cypassay3-p018-m2x_E07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,18,E,7,,,,0,DMSO,Both
